Year,Month,Day,Time,Flight_Time_(s),Sync,Temperature_(F),Baro_Press_(atm),Baro_Altitude_ASL_(feet),Baro_Altitude_AGL_(feet),Batt_Volts,Apo_Volts,Main_Volts,3rd_Volts,4th_Volts,Velocity_Up,Velocity_DR,Velocity_CR,Inertial_Altitude,Inertial_DR_Position,Inertial_CR_position,Tilt_Angle_(deg),Future_Angle_(deg),Roll_Angle_(deg),Reserved_1,Reserved_2,Reserved_3,Rocket_FER_Hex,Apo_FER_H  ex,Main_FER_Hex,3rd_FER_Hex,4th_FER_Hex,Liftoff,Apogee,Press_Increasing,Burnout_Coast,Apo_fired,Main_fired,3rd_fired,4th_fired,Normal_Ascent,Accel_Vel_LE_0,ECI_Vvel_le_0,Tilt Exceeded 90deg,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved
2026,3,29,08:34:33.846,140.12,66,55.8,0.8610,4081.8,2938.0,4.055,4.04,4.05,2.51,0.01,-174.0,354.0,464.0,3761.0,1190,17174,71.0,0.0,-18932.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:34:33.866,140.14,86,55.8,0.8608,4090.5,2946.8,4.056,4.04,4.05,2.51,0.01,-174.0,354.0,464.0,3758.0,1197,17184,73.4,0.0,-18925.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:34:33.886,140.16,106,55.8,0.8608,4090.5,2946.8,4.058,4.04,4.05,2.51,0.01,-174.0,353.0,464.0,3754.0,1204,17193,76.0,0.0,-18918.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:34:33.906,140.18,126,55.8,0.8606,4094.9,2951.1,4.057,4.04,4.05,2.51,0.01,-174.0,352.0,464.0,3751.0,1211,17202,78.7,0.0,-18913.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:34:33.926,140.20,146,55.8,0.8606,4094.9,2951.1,4.058,4.04,4.05,2.51,0.01,-175.0,351.0,465.0,3747.0,1218,17211,81.5,0.0,-18908.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:34:33.946,140.22,166,55.8,0.8609,4087.4,2943.6,4.058,4.04,4.05,2.51,0.01,-175.0,351.0,465.0,3744.0,1225,17221,84.3,0.0,-18905.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:34:33.966,140.24,186,55.8,0.8608,4088.0,2944.3,4.056,4.04,4.05,2.51,0.01,-175.0,350.0,465.0,3740.0,1232,17230,87.0,0.0,-18902.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:34:33.986,140.26,206,55.8,0.8608,4090.5,2946.8,4.057,4.04,4.05,2.51,0.01,-175.0,350.0,466.0,3737.0,1239,17239,89.5,0.0,-18901.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:34:34.006,140.28,226,55.8,0.8608,4090.5,2946.8,4.058,4.04,4.05,2.51,0.01,-175.0,349.0,466.0,3733.0,1246,17249,91.9,0.0,-18901.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:34:34.026,140.30,246,55.8,0.8608,4090.5,2946.8,4.057,4.04,4.05,2.51,0.01,-176.0,349.0,466.0,3730.0,1253,17258,94.1,0.0,-18902.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:34:34.046,140.32,16,55.8,0.8608,4090.5,2946.8,4.057,4.04,4.05,2.51,0.01,-176.0,348.0,466.0,3726.0,1260,17267,96.2,0.0,-18904.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:34:34.066,140.34,36,55.8,0.8613,4074.3,2930.5,4.057,4.04,4.05,2.51,0.01,-176.0,348.0,466.0,3723.0,1267,17277,98.2,0.0,-18906.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:34:34.086,140.36,56,55.8,0.8613,4074.3,2930.5,4.056,4.04,4.05,2.51,0.01,-176.0,348.0,467.0,3719.0,1274,17286,100.1,0.0,-18908.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:34:34.106,140.38,76,55.8,0.8614,4069.9,2926.1,4.055,4.04,4.05,2.51,0.01,-177.0,347.0,467.0,3716.0,1281,17295,101.9,0.0,-18909.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:34:34.126,140.40,96,55.9,0.8614,4069.9,2926.1,4.058,4.04,4.05,2.51,0.01,-177.0,347.0,467.0,3712.0,1288,17305,103.9,0.0,-18910.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:34:34.146,140.42,116,55.9,0.8614,4069.9,2926.1,4.058,4.04,4.05,2.51,0.01,-177.0,347.0,467.0,3709.0,1295,17314,105.9,0.0,-18910.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:34:34.166,140.44,136,55.9,0.8614,4069.9,2926.1,4.058,4.04,4.05,2.51,0.01,-177.0,346.0,467.0,3705.0,1302,17323,108.1,0.0,-18908.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:34:34.186,140.46,156,55.9,0.8616,4065.5,2921.8,4.058,4.04,4.05,2.51,0.01,-178.0,346.0,467.0,3702.0,1309,17333,110.6,0.0,-18905.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:34:34.206,140.48,176,55.9,0.8616,4065.5,2921.8,4.058,4.04,4.05,2.51,0.01,-178.0,346.0,468.0,3698.0,1315,17342,113.3,0.0,-18901.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:34:34.226,140.50,196,55.9,0.8617,4062.4,2918.7,4.058,4.04,4.05,2.51,0.01,-178.0,346.0,468.0,3694.0,1322,17352,116.2,0.0,-18896.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:34:34.246,140.52,216,55.8,0.8616,4063.0,2919.3,4.056,4.04,4.05,2.51,0.01,-178.0,346.0,468.0,3691.0,1329,17361,119.2,0.0,-18889.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:34:34.266,140.54,236,55.8,0.8610,4081.8,2938.0,4.057,4.04,4.05,2.51,0.01,-178.0,346.0,468.0,3687.0,1336,17370,122.3,0.0,-18883.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:34:34.286,140.56,6,55.9,0.8611,4081.1,2937.4,4.058,4.04,4.05,2.51,0.01,-178.0,346.0,468.0,3684.0,1343,17380,125.3,0.0,-18876.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:34:34.306,140.58,26,55.9,0.8611,4078.6,2934.9,4.057,4.04,4.05,2.51,0.01,-178.0,346.0,468.0,3680.0,1350,17389,128.3,0.0,-18868.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:34:34.326,140.60,46,55.8,0.8611,4078.6,2934.9,4.057,4.04,4.05,2.51,0.01,-178.0,346.0,468.0,3677.0,1357,17398,131.1,0.0,-18860.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:34:34.346,140.62,66,55.8,0.8612,4075.5,2931.8,4.057,4.04,4.05,2.51,0.01,-178.0,346.0,468.0,3673.0,1364,17408,133.8,0.0,-18853.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:34:34.366,140.64,86,55.8,0.8612,4075.5,2931.8,4.056,4.04,4.05,2.51,0.01,-178.0,346.0,468.0,3669.0,1371,17417,136.3,0.0,-18844.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:34:34.386,140.66,106,55.8,0.8609,4084.9,2941.1,4.057,4.04,4.05,2.51,0.01,-179.0,347.0,468.0,3666.0,1378,17426,138.7,0.0,-18836.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:34:34.406,140.68,126,55.8,0.8609,4084.9,2941.1,4.057,4.04,4.05,2.51,0.01,-179.0,347.0,467.0,3662.0,1385,17436,140.9,0.0,-18828.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:34:34.426,140.70,146,55.8,0.8613,4074.3,2930.5,4.058,4.04,4.05,2.51,0.01,-179.0,347.0,467.0,3659.0,1392,17445,143.0,0.0,-18819.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:34:34.446,140.72,166,55.9,0.8613,4074.3,2930.5,4.057,4.04,4.05,2.51,0.01,-180.0,348.0,467.0,3655.0,1399,17455,144.9,0.0,-18811.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:34:34.466,140.74,186,55.9,0.8618,4059.3,2915.5,4.058,4.04,4.05,2.51,0.01,-180.0,348.0,467.0,3651.0,1406,17464,146.8,0.0,-18802.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:34:34.486,140.76,206,55.9,0.8618,4059.3,2915.5,4.058,4.04,4.05,2.51,0.01,-181.0,349.0,468.0,3648.0,1413,17473,148.5,0.0,-18794.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:34:34.506,140.78,226,55.9,0.8624,4038.7,2894.9,4.057,4.04,4.05,2.51,0.01,-181.0,349.0,468.0,3644.0,1420,17483,150.2,0.0,-18786.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:34:34.526,140.80,246,55.9,0.8624,4038.7,2894.9,4.058,4.04,4.05,2.51,0.01,-181.0,350.0,468.0,3641.0,1427,17492,152.2,0.0,-18779.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:34:34.546,140.82,16,55.9,0.8626,4033.1,2889.3,4.057,4.04,4.05,2.51,0.01,-181.0,350.0,469.0,3637.0,1434,17501,154.6,0.0,-18775.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:34:34.566,140.84,36,55.8,0.8626,4033.1,2889.3,4.056,4.04,4.05,2.51,0.01,-181.0,350.0,469.0,3633.0,1441,17511,157.6,0.0,-18773.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:34:34.586,140.86,56,55.8,0.8629,4023.1,2879.3,4.056,4.04,4.05,2.51,0.01,-181.0,351.0,470.0,3630.0,1448,17520,161.3,0.0,-18773.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:34:34.606,140.88,76,55.8,0.8629,4023.1,2879.3,4.058,4.04,4.05,2.51,0.01,-181.0,351.0,470.0,3626.0,1455,17530,165.5,0.0,-18775.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:34:34.626,140.90,96,55.8,0.8632,4014.4,2870.6,4.057,4.04,4.05,2.51,0.01,-181.0,351.0,470.0,3622.0,1462,17539,169.9,0.0,-18779.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:34:34.646,140.92,116,55.9,0.8632,4013.7,2870.0,4.057,4.04,4.05,2.51,0.01,-182.0,352.0,470.0,3619.0,1469,17548,173.9,0.0,-18784.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:34:34.666,140.94,136,55.9,0.8633,4012.5,2868.7,4.057,4.04,4.05,2.51,0.01,-182.0,352.0,470.0,3615.0,1476,17558,175.3,0.0,-18791.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:34:34.686,140.96,156,55.9,0.8633,4012.5,2868.7,4.057,4.04,4.05,2.51,0.01,-182.0,352.0,470.0,3612.0,1483,17567,172.3,0.0,-18798.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:34:34.706,140.98,176,55.9,0.8634,4008.1,2864.4,4.058,4.04,4.05,2.51,0.01,-183.0,353.0,470.0,3608.0,1490,17577,167.8,0.0,-18806.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:34:34.726,141.00,196,55.8,0.8634,4008.7,2865.0,4.057,4.04,4.05,2.51,0.01,-183.0,353.0,470.0,3604.0,1497,17586,163.0,0.0,-18815.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:34:34.746,141.02,216,55.8,0.8636,4002.5,2858.8,4.057,4.04,4.05,2.51,0.01,-183.0,353.0,470.0,3601.0,1504,17595,158.2,0.0,-18824.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:34:34.766,141.04,236,55.9,0.8636,4002.5,2858.8,4.057,4.04,4.05,2.51,0.01,-182.0,353.0,470.0,3597.0,1511,17605,153.8,0.0,-18832.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:34:34.786,141.06,6,55.9,0.8638,3996.3,2852.5,4.057,4.04,4.05,2.51,0.01,-182.0,353.0,470.0,3593.0,1518,17614,149.9,0.0,-18839.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:34:34.806,141.08,26,55.9,0.8638,3996.3,2852.5,4.056,4.04,4.05,2.52,0.01,-182.0,353.0,470.0,3590.0,1525,17624,146.6,0.0,-18843.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:34:34.826,141.10,46,55.9,0.8637,3998.1,2854.4,4.057,4.04,4.05,2.52,0.01,-181.0,353.0,470.0,3586.0,1532,17633,144.0,0.0,-18845.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
